rank,entrant_id,name,elo,sets_played
673,2262401,LegendaryCH,1471.1,2
674,168626,WEED,1470.5,2
675,5471292,NIGHT!,1470.3,2
676,355046,UberCheesecake,1470.1,2
677,1592990,Maple / Jefff,1470.1,2
678,3917953,Asteria,1469.9,8
679,4531067,AON | ZeroTwoNone is OVERRATED,1469.3,2
680,574317,Kidd,1469.3,2
681,29832,MATT | The Don,1469.1,2
682,3970494,KingHig?,1468.8,2
683,1579158,Gamesdean,1468.8,2
684,4537539,LuuvMiki,1468.7,2
685,487333,FROOT,1468.7,4
686,3969306,CptHiBob,1468.5,2
687,4369446,cmeonline,1468.4,6
688,3545813,DrummerOfMetallica,1467.8,5
689,342327,Heirophant,1466.9,4
690,804317,Stormblessed,1466.9,8
691,256273,Brownie,1466.9,75
692,3019069,LoreMaster | Dusk,1466.7,2
693,610275,Birch,1466.0,68
694,4519990,GSG | MOB | Reed,1465.4,2
695,3687630,GRNT | Elam,1464.9,2
696,490588,Paulo,1464.9,7
697,3745058,DAG,1464.8,2
698,5240,bye2,1464.5,3
699,2791892,Pie | Chin341,1463.6,2
700,4305222,TengoCancer | TengoCancer,1463.3,3
701,1723601,flapjack,1462.6,2
702,1006188,GWU | PokeBlu,1462.4,12
703,4018296,REV | LevelOne,1461.7,2
704,129373,MOB | WontonWarrior,1461.2,405
705,4789415,smblue,1461.2,2
706,982874,Filthyy,1460.9,2
707,3101527,CL3,1460.7,2
708,148121,George,1460.5,9
709,1811106,poem.,1460.4,4
710,2432540,TSG | Marnix4PF,1459.8,3
711,3315641,Team red | Ajred,1459.6,75
712,959027,ZeXa,1459.5,24
713,3975151,Cheech,1459.4,5
714,135818,YeetGod,1459.3,4
715,4488560,Cheech,1459.1,5
716,4148242,MOB | Bobo,1458.2,2
717,1588019,BART,1457.9,5
718,2495516,CringeBaby,1457.8,5
719,1159658,Toogis,1457.7,33
720,5332482,Skratch,1457.5,13
721,2933000,Fantasy,1457.5,78
722,2813572,ScoffingConch87,1457.4,5
723,3098383,CL3,1457.0,2
724,2847784,DandyMan,1456.5,3
725,1841371,Mustard | Cozy K.(A),1456.5,58
726,2373488,ThatOneHermit,1456.3,4
727,15161,Johnny Hoestar,1455.7,47
728,3349086,AKUMARD,1455.6,12
729,2982200,Kyoma(A),1455.5,75
730,2609146,THE BOIS | Imapotato,1455.2,139
731,920328,Cheech,1455.1,294
732,1894408,Emzy,1455.1,6
733,2929199,oddeyes,1455.0,83
734,28594,RVW,1455.0,76
735,3683175,MSU | dbfc | Chief Beef,1454.8,7
736,4754790,ryyyan,1454.5,4
737,5521465,Bubington,1453.5,7
738,1296443,CMU | stubborn,1453.4,67
739,3388699,Javi,1452.8,5
740,1210502,iLuvJesus | Bulbasir,1452.7,5
741,2162564,CreamedLad,1452.6,5
742,1207937,Eon | 天 | Snivy,1452.2,8
743,3759410,Moonbeam,1451.9,12
744,3630185,Pepsi Man,1451.8,4
745,3579712,BER,1451.7,4
746,184077,UC | Mayyro,1451.1,84
747,4122237,mr. chef,1450.9,4
748,5440373,Flimmy,1450.8,4
749,5532492,BerrysNCream,1450.7,5
750,4341096,JAVI,1450.7,6
751,1334807,KOPA,1450.3,74
752,3107231,POP Smash | Zucaritas03,1449.8,140
753,3696138,Suslord,1449.7,30
754,4486873,memer,1449.3,4
755,1006204,Lunarnaut,1448.7,3
756,4819061,Sir chedda,1448.5,4
757,4614255,dbfc | Red Rocket,1448.3,6
758,3952279,WP | Zenko,1448.3,4
759,573466,WC gaming | | User,1447.8,530
760,4169800,lynxcero,1447.3,4
761,3892509,george,1447.0,4
762,3591799,jacob,1446.8,4
763,3122783,Deestroy,1446.7,4
764,1891424,<>< | The Notorious D.U.Q.,1446.6,5
765,2993682,voorhese,1445.5,4
766,3848914,Press,1445.5,4
767,952370,ENC | B1ggyCh33s3,1444.9,3
768,2074159,SBU || CB | Chudliest Catch,1444.5,85
769,27632,TSG | Wolf,1444.4,44
770,1471662,Carmel,1444.3,6
771,4681049,GutBustr,1443.8,130
772,5341266,GuyGagné,1443.7,12
773,405448,Lucienflash,1443.6,3
774,4665696,blip,1442.9,3
775,279507,Monty,1442.9,5
776,3863224,Kev,1442.7,4
777,3989839,Mr.GetOwned,1442.5,4
778,3038753,HomeFries,1442.2,6
779,3053454,TM | Bardo,1441.8,20
780,3759411,MoistMayo,1441.5,11
781,3655214,George,1441.4,4
782,3683989,qwerty,1440.3,4
783,2396760,SBU | Demon Mode,1440.2,115
784,3723364,kev,1440.1,4
785,768377,Adrian,1439.5,49
786,1723443,JBergs,1438.7,70
787,55304,Bigbuffalo,1438.4,39
788,1518356,ΣΘΤ | #1 Twitter Shitter,1437.9,5
789,2972388,Saturn,1437.8,4
790,2731822,Ansd,1437.0,7
791,4922506,joueur,1436.8,5
792,171700,Dr. Bondie,1436.2,89
793,711721,Dreagune,1435.8,509
794,3436214,Gmx,1434.8,18
795,1034801,DEWM | Mr. Reasonable,1434.4,352
796,3024420,K.O.G.,1434.2,87
797,1456448,LilBulb,1434.2,7
798,2908736,MOB | Auresco,1433.3,22
799,2392742,Venrid,1433.0,87
800,666023,WaVeYbAbY845,1432.9,4
801,4922523,Mungo,1431.3,4
802,1588491,sap.(B),1430.4,69
803,330986,G I G A,1430.3,80
804,4917246,YeetGod,1428.9,4
805,4924179,Metabean75,1428.8,4
806,3121363,King Midas,1428.8,7
807,1580796,Señor,1428.7,97
808,1093927,Notorious D.U.Q.,1426.6,7
809,2693674,oRion,1425.4,5
810,5011824,jmadluck,1425.2,4
811,2454296,15 | MichaelNinesFan15,1425.1,6
812,1033756,Moofs,1425.1,5
813,182145,Javi,1425.0,10
814,2744568,SCB | HeroXD,1424.7,8
815,2643052,GIANT | DJnutz,1423.7,5
816,157232,Kev,1421.7,7
817,397058,COTP | Shinigami313,1421.5,35
818,2399759,GanondorfPlays,1421.2,5
819,2463396,ZAP,1419.3,9
820,935995,DayRa,1417.7,31
821,2466509,CV | Thale_X,1416.5,407
822,4149565,SeaneBuns,1416.4,6
823,321223,Heist | Experience,1416.4,10
824,358960,USAE | inf.escape,1413.9,91
825,3932471,cl3,1413.4,6
826,4465414,N25/DC | MikuMikuBeam>-<,1413.2,115
827,2083546,Awesometems,1412.6,8
828,2750451,FSC | 1965 Ford Transit,1412.3,71
829,467958,CTG | MMG+ | Cheara,1412.3,75
830,1595369,ShockDunes,1411.2,67
831,2093234,poo | Doi,1410.5,71
832,952373,ENC | Soto,1409.7,67
833,5471435,ColaBriss,1408.5,8
834,1669700,Goldsmith,1407.4,148
835,3101298,NP | jaymo,1407.3,194
836,5469785,Fat & $wag,1405.7,8
837,144195,mTx | MOB | SteR ThA KiiD,1405.7,1125
838,812513,SBU | Luckky,1405.1,91
839,1886939,Vorhees,1404.6,9
840,2890513,Blair,1403.6,103
841,3531989,ShineG4GWoke2 | xltl,1400.7,24
842,2997758,MeNsCh,1398.3,47
843,1008360,Awesome | Brjorn,1397.7,7
844,4608792,L3th4L,1395.8,8
845,2923324,Dewtwo,1393.6,37
846,1444457,GL | Karnage,1392.7,41
847,2142882,Iona | FibX,1391.5,51
848,2414864,TekkNick,1391.1,27
849,4614432,haste,1387.7,24
850,1544557,RW | | MSS,1386.0,10
851,2634157,POP | SparkSkill,1383.8,122
852,1659305,MC | Ryzoluca,1382.4,57
853,1257079,天 | Pryce,1382.4,257
854,1791615,B Team | Sir sKorZington,1381.5,135
855,691323,MMG+ | PACKNETO,1381.4,75
856,3381604,No T.,1380.2,100
857,3614853,REV | Lightning,1379.2,26
858,1063778,sky,1378.5,31
859,5341035,Slaughter,1378.5,14
860,2705447,MOB | swiftniko,1378.0,454
861,213567,Asher,1377.9,302
862,2947878,Celluba,1374.9,8
863,1431747,JWW,1373.6,9
864,428414,XIII | JKnight,1371.9,111
865,3005704,YT | Fatamus Ballamus,1370.1,66
866,1883543,The retired | Spurple IV,1369.8,68
867,4345812,cstew,1368.0,34
868,971156,Unsponsored | ChefRoyardee,1363.5,63
869,3500237,Gmx,1361.8,87
870,541675,Togi,1361.2,74
871,3798818,Flo,1360.6,137
872,1025526,DED | mdemz,1359.5,146
873,1004616,el tumi,1359.5,94
874,1500251,CC | Bizcocho,1355.8,95
875,2689576,Broshi,1354.2,33
876,3118355,CheeZYBrED,1353.4,22
877,4523561,Octobro_,1346.1,56
878,18685,JLo,1346.1,56
879,1154098,LOA5000,1345.4,74
880,701630,MOB | P.I.E.R.C.E,1342.2,370
881,4157833,Deific,1340.6,75
882,1996784,Dudeguy,1340.4,38
883,2326839,Jackbozz,1339.5,71
884,46551,MOB | Relic Song,1332.0,389
885,1085549,Judas Jackrabbit,1330.8,126
886,345133,LGBT | Zhalos,1330.5,22
887,2896387,dbfc | gObe,1330.0,89
888,1913227,Nindo,1329.4,73
889,1884925,RTW | QUORTH,1326.3,86
890,3233229,Argonop,1325.2,20
891,822534,CC | Vetta,1320.6,181
892,1995168,Mussy!,1319.8,18
893,4930421,TOKNR,1318.0,17
894,2213920,Aura Ora!,1314.9,101
895,1187453,MOB | Rap,1313.5,44
896,2503807,Iona | Brick Eyes,1313.4,76
897,1582252,ImYeah (A),1310.7,76
898,3127896,Beempa Clan | Nick,1307.7,38
899,147845,TSG | M.Dre,1303.0,291
900,1088407,Izuoh,1301.7,34
901,3014877,SFS|JVFIVE | SAPPHYRE,1300.4,185
902,1437134,Solfege,1298.5,113
903,1314991,Cookies,1289.5,45
904,3759548,FREE AGENT | Onyx!~,1286.5,55
905,1883748,Hanler30,1281.8,74
906,152312,HexagonBear,1281.7,35
907,3419888,B Team | PikachuRaichu(B),1279.9,107
908,3613127,Kaiju24,1277.8,24
909,41440,Master J.J.,1277.8,95
910,2345159,MOB | JUBBAJUBBA,1276.8,35
911,2965327,B Team | Silly | Kira,1273.0,105
912,1477426,SkilledRoy,1271.8,160
913,1810177,HU | AquaSerenity,1271.2,95
914,250041,GODFiDENT / AscendX,1269.7,70
915,4531433,Edgyninja,1268.9,43
916,328872,3.0,1263.4,75
917,416640,Gawmer,1258.5,44
918,4569398,Chrisdol,1231.6,33
919,172699,JamesB,1231.6,57
920,2583406,UMSV | SEN | Frozen,1225.0,35
921,580964,CocoMangoCherry,1217.4,52
922,156936,ENC | Barry,1216.0,66
923,4566783,Altar,1213.6,54
924,3238423,m?n | PHG/SJI | mom?gaming(A),1205.2,130
925,279753,MOB | crimson,1200.8,442
926,2694799,Don Melon,1182.3,116
927,982139,LuuvMiki,1178.2,88
928,1254941,<>< | FishyBusines,1177.2,61
929,260300,MOB | cba,1174.2,414
930,1805042,Stromboli,1128.7,165
931,3471609,WOKE 2 | justrailly,1125.9,78
932,56461,HDR | Arique,1122.3,70
933,2641542,Dancer,1083.8,106
934,255443,KenkakuSam,1068.2,165
